"id"	"apptype"	"rank"	"name"	"link"	"created_at"	"updated_at"
151	"free"	51	"Dropbox"	"https://www.appannie.com/apps/ios/app/dropbox/"	"2015-04-01 12:38:41.623658"	"2015-04-01 12:38:57.430914"
152	"paid"	51	"Dude Perfect"	"https://www.appannie.com/apps/ios/app/dude-perfect/"	"2015-04-01 12:38:41.639113"	"2015-04-01 12:38:57.438755"
153	"grossing"	51	"World Series of Poker - WSOP Texas Holdem Free Casino"	"https://www.appannie.com/apps/ios/app/world-series-of-poker-wsop-texas-holdem-free-casino/"	"2015-04-01 12:38:41.652246"	"2015-04-01 12:38:57.453761"
154	"free"	52	"Viber"	"https://www.appannie.com/apps/ios/app/viber/"	"2015-04-01 12:38:41.664532"	"2015-04-01 12:38:57.464593"
155	"paid"	52	"Scanner Pro by Readdle"	"https://www.appannie.com/apps/ios/app/scanner-pro-by-readdle/"	"2015-04-01 12:38:41.675766"	"2015-04-01 12:38:57.472244"
156	"grossing"	52	"MARVEL War of Heroes"	"https://www.appannie.com/apps/ios/app/marvel-war-of-heroes/"	"2015-04-01 12:38:41.688108"	"2015-04-01 12:38:57.482003"
157	"free"	53	"Candy Crush Saga"	"https://www.appannie.com/apps/ios/app/candy-crush-saga/"	"2015-04-01 12:38:41.699764"	"2015-04-01 12:38:57.490866"
158	"paid"	53	"Fitness Buddy : 1700+ Exercise Workout Trainer and Workout Journal"	"https://www.appannie.com/apps/ios/app/fitness-buddy-1700-exercise-workout-trainer-and-workout-journal/"	"2015-04-01 12:38:41.712790"	"2015-04-01 12:38:57.543305"
159	"grossing"	53	"Underworld Empire"	"https://www.appannie.com/apps/ios/app/underworld-empire/"	"2015-04-01 12:38:41.723690"	"2015-04-01 12:38:57.562371"
160	"free"	54	"Chrome - web browser by Google"	"https://www.appannie.com/apps/ios/app/chrome-web-browser-by-google/"	"2015-04-01 12:38:41.734622"	"2015-04-01 12:38:57.571518"
161	"paid"	54	"iTranslate Voice - translator  dictionary"	"https://www.appannie.com/apps/ios/app/itranslate-voice-translator-dictionary/"	"2015-04-01 12:38:41.745292"	"2015-04-01 12:38:57.579950"
162	"grossing"	54	"Cooking Fever"	"https://www.appannie.com/apps/ios/app/cooking-fever/"	"2015-04-01 12:38:41.755456"	"2015-04-01 12:38:57.588627"
163	"free"	55	"Vine"	"https://www.appannie.com/apps/ios/app/592447445/"	"2015-04-01 12:38:41.768153"	"2015-04-01 12:38:57.600786"
164	"paid"	55	"Papa's Freezeria To Go!"	"https://www.appannie.com/apps/ios/app/papas-freezeria-to-go!/"	"2015-04-01 12:38:41.777113"	"2015-04-01 12:38:57.612464"
165	"grossing"	55	"Brave Frontier"	"https://www.appannie.com/apps/ios/app/brave-frontier/"	"2015-04-01 12:38:41.792374"	"2015-04-01 12:38:57.621400"
166	"free"	56	"Calorie Counter  Diet Tracker by MyFitnessPal"	"https://www.appannie.com/apps/ios/app/calorie-counter-diet-tracker-by-myfitnesspal/"	"2015-04-01 12:38:41.803237"	"2015-04-01 12:38:57.629499"
167	"paid"	56	"21 Day Companion - fix the way you track your progress"	"https://www.appannie.com/apps/ios/app/21-day-companion-fix-way-you/"	"2015-04-01 12:38:41.816152"	"2015-04-01 12:38:57.639110"
168	"grossing"	56	"Zynga Poker - Texas Holdem"	"https://www.appannie.com/apps/ios/app/zynga-poker-texas-holdem/"	"2015-04-01 12:38:41.826185"	"2015-04-01 12:38:57.650741"
169	"free"	57	"Musify - Free Music Streamer and Media Player for Jamendo®. Download Now!"	"https://www.appannie.com/apps/ios/app/musify-free-music-streamer/"	"2015-04-01 12:38:41.868447"	"2015-04-01 12:38:57.660670"
170	"paid"	57	"The Trace: Murder Mystery Game"	"https://www.appannie.com/apps/ios/app/the-trace-murder-mystery-game/"	"2015-04-01 12:38:41.882060"	"2015-04-01 12:38:57.670156"
171	"grossing"	57	"FINAL FANTASY Record Keeper"	"https://www.appannie.com/apps/ios/app/964320334/"	"2015-04-01 12:38:41.894286"	"2015-04-01 12:38:57.680669"
172	"free"	58	"The Weather Channel and weather.com - local forecasts, radar, and storm tracking"	"https://www.appannie.com/apps/ios/app/the-weather-channel-and-weathercom-local-forecasts-radar-and-storm-tracking/"	"2015-04-01 12:38:41.904430"	"2015-04-01 12:38:57.688873"
173	"paid"	58	"Call of Duty®: Strike Team"	"https://www.appannie.com/apps/ios/app/call-of-duty-strike-team/"	"2015-04-01 12:38:41.914419"	"2015-04-01 12:38:57.701093"
174	"grossing"	58	"Crime City"	"https://www.appannie.com/apps/ios/app/crime-city/"	"2015-04-01 12:38:41.925095"	"2015-04-01 12:38:57.712063"
175	"free"	59	"Despicable Me: Minion Rush"	"https://www.appannie.com/apps/ios/app/despicable-me-minion-rush/"	"2015-04-01 12:38:41.942370"	"2015-04-01 12:38:57.719858"
176	"paid"	59	"Grand Theft Auto: Vice City"	"https://www.appannie.com/apps/ios/app/578448682/"	"2015-04-01 12:38:41.951471"	"2015-04-01 12:38:57.727418"
177	"grossing"	59	"Panda Pop - Bubble Shooter"	"https://www.appannie.com/apps/ios/app/panda-pop-bubble-shooter/"	"2015-04-01 12:38:41.959749"	"2015-04-01 12:38:57.734416"
178	"free"	60	"eBay"	"https://www.appannie.com/apps/ios/app/282614216/"	"2015-04-01 12:38:41.968635"	"2015-04-01 12:38:57.742669"
179	"paid"	60	"New Emoji Keyboard - Extra Emojis"	"https://www.appannie.com/apps/ios/app/new-emoji-keyboard-extra-emojis/"	"2015-04-01 12:38:42.014143"	"2015-04-01 12:38:57.757064"
180	"grossing"	60	"STAR WARS™: FORCE COLLECTION"	"https://www.appannie.com/apps/ios/app/star-warstm-force-collection/"	"2015-04-01 12:38:42.024559"	"2015-04-01 12:38:57.764249"
181	"free"	61	"myATT"	"https://www.appannie.com/apps/ios/app/myatt/"	"2015-04-01 12:38:42.036666"	"2015-04-01 12:38:57.772052"
182	"paid"	61	"doTERRA"	"https://www.appannie.com/apps/ios/app/956782069/"	"2015-04-01 12:38:42.045407"	"2015-04-01 12:38:57.782102"
183	"grossing"	61	"Heart of Vegas: Play Free Casino Slots!"	"https://www.appannie.com/apps/ios/app/heart-vegas-play-free-casino/"	"2015-04-01 12:38:42.055139"	"2015-04-01 12:38:57.790633"
184	"free"	62	"Yelp"	"https://www.appannie.com/apps/ios/app/284910350/"	"2015-04-01 12:38:42.064611"	"2015-04-01 12:38:57.806076"
185	"paid"	62	"Dark Sky - Weather Radar, Hyperlocal Forecasts, and Storm Alerts"	"https://www.appannie.com/apps/ios/app/dark-sky-weather-radar-hyperlocal-forecasts-and-storm-alerts/"	"2015-04-01 12:38:42.075721"	"2015-04-01 12:38:57.815491"
186	"grossing"	62	"Hulu Plus"	"https://www.appannie.com/apps/ios/app/hulu-plus/"	"2015-04-01 12:38:42.087632"	"2015-04-01 12:38:57.823484"
187	"free"	63	"Shazam"	"https://www.appannie.com/apps/ios/app/284993459/"	"2015-04-01 12:38:42.098953"	"2015-04-01 12:38:57.856708"
188	"paid"	63	"Survivalcraft"	"https://www.appannie.com/apps/ios/app/survivalcraft/"	"2015-04-01 12:38:42.109922"	"2015-04-01 12:38:57.865336"
189	"grossing"	63	"BINGO Blitz - FREE Bingo + Slots"	"https://www.appannie.com/apps/ios/app/bingo-blitz-free-bingo-slots/"	"2015-04-01 12:38:42.120551"	"2015-04-01 12:38:57.874205"
190	"free"	64	"94%"	"https://www.appannie.com/apps/ios/app/862303071/"	"2015-04-01 12:38:42.129270"	"2015-04-01 12:38:57.883695"
191	"paid"	64	"Plants vs. Zombies"	"https://www.appannie.com/apps/ios/app/plants-vs-zombies/"	"2015-04-01 12:38:42.141354"	"2015-04-01 12:38:57.892123"
192	"grossing"	64	"Jackpotjoy Slots - FREE Las Vegas Video Slots  Casino Game"	"https://www.appannie.com/apps/ios/app/jackpotjoy-slots-free-las-vegas-video-slots-casino-game/"	"2015-04-01 12:38:42.149906"	"2015-04-01 12:38:57.900801"
193	"free"	65	"LinkedIn"	"https://www.appannie.com/apps/ios/app/linkedin/"	"2015-04-01 12:38:42.160037"	"2015-04-01 12:38:57.908549"
194	"paid"	65	"Downloads — Downloader  Download Manager"	"https://www.appannie.com/apps/ios/app/343307433/"	"2015-04-01 12:38:42.169821"	"2015-04-01 12:38:57.924992"
195	"grossing"	65	"Legend of the Cryptids"	"https://www.appannie.com/apps/ios/app/legend-of-the-cryptids/"	"2015-04-01 12:38:42.184978"	"2015-04-01 12:38:57.933474"
196	"free"	66	"Beats Music"	"https://www.appannie.com/apps/ios/app/beats-music/"	"2015-04-01 12:38:42.195489"	"2015-04-01 12:38:57.942172"
197	"paid"	66	"Stray Dog Simulator"	"https://www.appannie.com/apps/ios/app/stray-dog-simulator/"	"2015-04-01 12:38:42.205350"	"2015-04-01 12:38:57.950366"
198	"grossing"	66	"Beats Music"	"https://www.appannie.com/apps/ios/app/beats-music/"	"2015-04-01 12:38:42.214274"	"2015-04-01 12:38:57.959361"
199	"free"	67	"Fitbit"	"https://www.appannie.com/apps/ios/app/fitbit/"	"2015-04-01 12:38:42.226109"	"2015-04-01 12:38:57.975767"
200	"paid"	67	"Dude, your car!"	"https://www.appannie.com/apps/ios/app/dude-your-car/"	"2015-04-01 12:38:42.238885"	"2015-04-01 12:38:57.985053"
201	"grossing"	67	"Bingo Bash™ featuring Wheel of Fortune® Bingo and more!"	"https://www.appannie.com/apps/ios/app/bingo-bashtm-featuring-wheel-of-fortune-bingo-and-more/"	"2015-04-01 12:38:42.249301"	"2015-04-01 12:38:57.993092"
202	"free"	68	"ZEDGE™ Ringtones  Wallpapers"	"https://www.appannie.com/apps/ios/app/zedgetm-ringtones-wallpapers/"	"2015-04-01 12:38:42.258121"	"2015-04-01 12:38:58.002274"
203	"paid"	68	"Dictionary.com Dictionary  Thesaurus Premium"	"https://www.appannie.com/apps/ios/app/dictionarycom-dictionary-thesaurus-premium/"	"2015-04-01 12:38:42.267733"	"2015-04-01 12:38:58.010614"
204	"grossing"	68	"MONOPOLY Bingo!"	"https://www.appannie.com/apps/ios/app/monopoly-bingo!/"	"2015-04-01 12:38:42.286117"	"2015-04-01 12:38:58.022269"
205	"free"	69	"Wallapop"	"https://www.appannie.com/apps/ios/app/wallapop/"	"2015-04-01 12:38:42.338595"	"2015-04-01 12:38:58.030748"
206	"paid"	69	"Sumotori Dreams"	"https://www.appannie.com/apps/ios/app/sumotori-dreams/"	"2015-04-01 12:38:42.355028"	"2015-04-01 12:38:58.039893"
207	"grossing"	69	"WordBrain"	"https://www.appannie.com/apps/ios/app/wordbrain/"	"2015-04-01 12:38:42.370293"	"2015-04-01 12:38:58.048387"
208	"free"	70	"Google Translate"	"https://www.appannie.com/apps/ios/app/google-translate/"	"2015-04-01 12:38:42.385595"	"2015-04-01 12:38:58.057037"
209	"paid"	70	"Bike Race Pro"	"https://www.appannie.com/apps/ios/app/bike-race-pro/"	"2015-04-01 12:38:42.399645"	"2015-04-01 12:38:58.067012"
210	"grossing"	70	"Diamond Digger Saga"	"https://www.appannie.com/apps/ios/app/diamond-digger-saga/"	"2015-04-01 12:38:42.443678"	"2015-04-01 12:38:58.080963"
211	"free"	71	"Temple Run 2"	"https://www.appannie.com/apps/ios/app/temple-run-2/"	"2015-04-01 12:38:42.456436"	"2015-04-01 12:38:58.094027"
212	"paid"	71	"Grand Theft Auto III"	"https://www.appannie.com/apps/ios/app/grand-theft-auto-iii/"	"2015-04-01 12:38:42.492193"	"2015-04-01 12:38:58.103422"
213	"grossing"	71	"Contract Killer: Sniper"	"https://www.appannie.com/apps/ios/app/contract-killer-sniper/"	"2015-04-01 12:38:42.504510"	"2015-04-01 12:38:58.113766"
214	"free"	72	"QR Reader for iPhone"	"https://www.appannie.com/apps/ios/app/qr-reader-for-iphone/"	"2015-04-01 12:38:42.519839"	"2015-04-01 12:38:58.127732"
215	"paid"	72	"Plug for Minecraft PE"	"https://www.appannie.com/apps/ios/app/plug-for-minecraft-pe/"	"2015-04-01 12:38:42.532994"	"2015-04-01 12:38:58.138599"
216	"grossing"	72	"Dragon City Mobile"	"https://www.appannie.com/apps/ios/app/dragon-city-mobile/"	"2015-04-01 12:38:42.598765"	"2015-04-01 12:38:58.147751"
217	"free"	73	"Google Drive - free online storage from Google"	"https://www.appannie.com/apps/ios/app/google-drive-free-online-storage-from-google/"	"2015-04-01 12:38:42.642229"	"2015-04-01 12:38:58.156783"
218	"paid"	73	"Free Music Pro - Music Streamer and Playlist Manager"	"https://www.appannie.com/apps/ios/app/free-music-pro-music-streamer-and-playlist-manager/"	"2015-04-01 12:38:42.655270"	"2015-04-01 12:38:58.168525"
219	"grossing"	73	"Empire Z"	"https://www.appannie.com/apps/ios/app/empire-z/"	"2015-04-01 12:38:42.666455"	"2015-04-01 12:38:58.181436"
220	"free"	74	"Expresser Keyboard"	"https://www.appannie.com/apps/ios/app/expresser-keyboard/"	"2015-04-01 12:38:42.677287"	"2015-04-01 12:38:58.194670"
221	"paid"	74	"My Talking Pet"	"https://www.appannie.com/apps/ios/app/my-talking-pet/"	"2015-04-01 12:38:42.689453"	"2015-04-01 12:38:58.206201"
222	"grossing"	74	"CSR Racing"	"https://www.appannie.com/apps/ios/app/csr-racing/"	"2015-04-01 12:38:42.699541"	"2015-04-01 12:38:58.215723"
223	"free"	75	"Jelly Jump"	"https://www.appannie.com/apps/ios/app/955327604/"	"2015-04-01 12:38:42.709995"	"2015-04-01 12:38:58.224312"
224	"paid"	75	"Pou"	"https://www.appannie.com/apps/ios/app/575154654/"	"2015-04-01 12:38:42.720798"	"2015-04-01 12:38:58.233340"
225	"grossing"	75	"DoubleUCasino"	"https://www.appannie.com/apps/ios/app/doubleucasino/"	"2015-04-01 12:38:42.730761"	"2015-04-01 12:38:58.245359"
226	"free"	76	"Free Music on iPhone - Listen to Youtube Music, Radio, Playlist, MP3  Video Clip in Audio Streaming Player"	"https://www.appannie.com/apps/ios/app/free-music-on-iphone-listen-to-youtube-music-radio-playlist-mp3-video-clip-in-audio-streaming-player/"	"2015-04-01 12:38:42.740595"	"2015-04-01 12:38:58.255650"
227	"paid"	76	"Flick Home Run !"	"https://www.appannie.com/apps/ios/app/flick-home-run-!/"	"2015-04-01 12:38:42.753138"	"2015-04-01 12:38:58.264715"
228	"grossing"	76	"Kill Shot"	"https://www.appannie.com/apps/ios/app/kill-shot/"	"2015-04-01 12:38:42.760979"	"2015-04-01 12:38:58.275280"
229	"free"	77	"Snap Upload (Send photos  videos to snapchat)"	"https://www.appannie.com/apps/ios/app/snap-upload-send-photos-videos/"	"2015-04-01 12:38:42.769361"	"2015-04-01 12:38:58.283261"
230	"paid"	77	"MotionX GPS Drive"	"https://www.appannie.com/apps/ios/app/motionx-gps-drive/"	"2015-04-01 12:38:42.778709"	"2015-04-01 12:38:58.291684"
231	"grossing"	77	"Dropbox"	"https://www.appannie.com/apps/ios/app/dropbox/"	"2015-04-01 12:38:42.786914"	"2015-04-01 12:38:58.300066"
232	"free"	78	"Tango - Free Text, Video  Voice Calling"	"https://www.appannie.com/apps/ios/app/tango-free-text-video-voice-calling/"	"2015-04-01 12:38:42.795096"	"2015-04-01 12:38:58.307782"
233	"paid"	78	"Wheel of Fortune"	"https://www.appannie.com/apps/ios/app/568556189/"	"2015-04-01 12:38:42.808732"	"2015-04-01 12:38:58.317037"
234	"grossing"	78	"Kingdoms of Camelot: Battle for the North ®"	"https://www.appannie.com/apps/ios/app/476546099/"	"2015-04-01 12:38:42.815847"	"2015-04-01 12:38:58.324014"
235	"free"	79	"RetailMeNot Coupons"	"https://www.appannie.com/apps/ios/app/retailmenot-coupons/"	"2015-04-01 12:38:42.825072"	"2015-04-01 12:38:58.333329"
236	"paid"	79	"Fruit Ninja"	"https://www.appannie.com/apps/ios/app/fruit-ninja/"	"2015-04-01 12:38:42.832896"	"2015-04-01 12:38:58.343114"
237	"grossing"	79	"Iron Force"	"https://www.appannie.com/apps/ios/app/iron-force/"	"2015-04-01 12:38:42.840782"	"2015-04-01 12:38:58.352010"
238	"free"	80	"Bible"	"https://www.appannie.com/apps/ios/app/282935706/"	"2015-04-01 12:38:42.851773"	"2015-04-01 12:38:58.360608"
239	"paid"	80	"Backflip Madness"	"https://www.appannie.com/apps/ios/app/backflip-madness/"	"2015-04-01 12:38:42.860142"	"2015-04-01 12:38:58.370657"
240	"grossing"	80	"Enlight"	"https://www.appannie.com/apps/ios/app/enlight/"	"2015-04-01 12:38:42.871545"	"2015-04-01 12:38:58.381446"
241	"free"	81	"Pic Collage - Add photo, video, text, animated GIF effects with image editors, filters, layouts, and templates. Happy Easter!"	"https://www.appannie.com/apps/ios/app/pic-collage-add-photo-video-text-animated-gif-effects-with-image-editors-filters-layouts-and-templates-happy-easter/"	"2015-04-01 12:38:42.884053"	"2015-04-01 12:38:58.390326"
242	"paid"	81	"Craft Minecraft World - Minecraft - Mini Game With Multiplayer For Minecraft PE"	"https://www.appannie.com/apps/ios/app/craft-minecraft-world-minecraft/"	"2015-04-01 12:38:42.893930"	"2015-04-01 12:38:58.398725"
243	"grossing"	81	"Grindr Xtra - Gay, same sex, bi, social network to chat and meet guys"	"https://www.appannie.com/apps/ios/app/grindr-xtra-gay-same-sex-bi-social-network-to-chat-and-meet-guys/"	"2015-04-01 12:38:42.907391"	"2015-04-01 12:38:58.407635"
244	"free"	82	"Tinder"	"https://www.appannie.com/apps/ios/app/tinder/"	"2015-04-01 12:38:42.918684"	"2015-04-01 12:38:58.416603"
245	"paid"	82	"Call of Duty: Zombies"	"https://www.appannie.com/apps/ios/app/call-of-duty-zombies/"	"2015-04-01 12:38:42.929059"	"2015-04-01 12:38:58.424799"
246	"grossing"	82	"Sing! Karaoke by Smule"	"https://www.appannie.com/apps/ios/app/sing-karaoke-by-smule/"	"2015-04-01 12:38:42.938958"	"2015-04-01 12:38:58.433361"
247	"free"	83	"Bank of America - Mobile Banking"	"https://www.appannie.com/apps/ios/app/bank-of-america-mobile-banking/"	"2015-04-01 12:38:42.948849"	"2015-04-01 12:38:58.442472"
248	"paid"	83	"Blek"	"https://www.appannie.com/apps/ios/app/742625884/"	"2015-04-01 12:38:42.960394"	"2015-04-01 12:38:58.451876"
249	"grossing"	83	"Star Wars™: Card Trader"	"https://www.appannie.com/apps/ios/app/star-wars-card-trader/"	"2015-04-01 12:38:42.970789"	"2015-04-01 12:38:58.460239"
250	"free"	84	"ooVoo – Free Video Call, Text and Voice"	"https://www.appannie.com/apps/ios/app/oovoo-free-video-call-text-and-voice/"	"2015-04-01 12:38:42.981358"	"2015-04-01 12:38:58.469388"
251	"paid"	84	"Weather Live"	"https://www.appannie.com/apps/ios/app/749078962/"	"2015-04-01 12:38:42.991100"	"2015-04-01 12:38:58.479962"
252	"grossing"	84	"OkCupid Dating"	"https://www.appannie.com/apps/ios/app/okcupid-dating/"	"2015-04-01 12:38:43.002734"	"2015-04-01 12:38:58.488380"
253	"free"	85	"Google Earth"	"https://www.appannie.com/apps/ios/app/google-earth/"	"2015-04-01 12:38:43.012983"	"2015-04-01 12:38:58.496753"
254	"paid"	85	"Earn to Die 2"	"https://www.appannie.com/apps/ios/app/earn-to-die-2/"	"2015-04-01 12:38:43.022190"	"2015-04-01 12:38:58.505326"
255	"grossing"	85	"Bingo!™"	"https://www.appannie.com/apps/ios/app/bingo!/"	"2015-04-01 12:38:43.031594"	"2015-04-01 12:38:58.514918"
256	"free"	86	"Chase Mobile℠"	"https://www.appannie.com/apps/ios/app/chase-mobilesm/"	"2015-04-01 12:38:43.040642"	"2015-04-01 12:38:58.525780"
257	"paid"	86	"NHL 2K"	"https://www.appannie.com/apps/ios/app/nhl-2k/"	"2015-04-01 12:38:43.050547"	"2015-04-01 12:38:58.535150"
258	"grossing"	86	"Tinder"	"https://www.appannie.com/apps/ios/app/tinder/"	"2015-04-01 12:38:43.058524"	"2015-04-01 12:38:58.544430"
259	"free"	87	"Timehop"	"https://www.appannie.com/apps/ios/app/timehop/"	"2015-04-01 12:38:43.066580"	"2015-04-01 12:38:58.552195"
260	"paid"	87	"Ref Guide for Essential Oils"	"https://www.appannie.com/apps/ios/app/ref-guide-for-essential-oils/"	"2015-04-01 12:38:43.074633"	"2015-04-01 12:38:58.560143"
261	"grossing"	87	"Age of Warring Empire"	"https://www.appannie.com/apps/ios/app/age-of-warring-empire/"	"2015-04-01 12:38:43.081915"	"2015-04-01 12:38:58.572484"
262	"free"	88	"Photo Grid - Collage Maker  FX Editor"	"https://www.appannie.com/apps/ios/app/photo-grid-collage-maker-fx-editor/"	"2015-04-01 12:38:43.091413"	"2015-04-01 12:38:58.580927"
263	"paid"	88	"Geocaching"	"https://www.appannie.com/apps/ios/app/geocaching/"	"2015-04-01 12:38:43.101932"	"2015-04-01 12:38:58.589320"
264	"grossing"	88	"YouNow: Broadcast, Chat and Watch Live Video"	"https://www.appannie.com/apps/ios/app/471347413/"	"2015-04-01 12:38:43.113315"	"2015-04-01 12:38:58.597426"
265	"free"	89	"My Verizon Mobile"	"https://www.appannie.com/apps/ios/app/my-verizon-mobile/"	"2015-04-01 12:38:43.122792"	"2015-04-01 12:38:58.608628"
266	"paid"	89	"Superimpose"	"https://www.appannie.com/apps/ios/app/superimpose/"	"2015-04-01 12:38:43.131390"	"2015-04-01 12:38:58.620059"
267	"grossing"	89	"Slots™"	"https://www.appannie.com/apps/ios/app/494792609/"	"2015-04-01 12:38:43.142181"	"2015-04-01 12:38:58.629938"
268	"free"	90	"Walmart - Savings Catcher, Shopping and Pharmacy App"	"https://www.appannie.com/apps/ios/app/walmart-savings-catcher-shopping-and-pharmacy-app/"	"2015-04-01 12:38:43.153435"	"2015-04-01 12:38:58.638751"
269	"paid"	90	"Musify Pro - Free Music Streamer and Media Player for Jamendo®. Download Now!"	"https://www.appannie.com/apps/ios/app/musify-pro-free-music-streamer/"	"2015-04-01 12:38:43.162941"	"2015-04-01 12:38:58.647909"
270	"grossing"	90	"Zynga Poker Classic – Texas Holdem"	"https://www.appannie.com/apps/ios/app/zynga-poker-classic-texas/"	"2015-04-01 12:38:43.172744"	"2015-04-01 12:38:58.657364"
271	"free"	91	"Wells Fargo Mobile"	"https://www.appannie.com/apps/ios/app/wells-fargo-mobile/"	"2015-04-01 12:38:43.183358"	"2015-04-01 12:38:58.667642"
272	"paid"	91	"Grindr Xtra - Gay, same sex, bi, social network to chat and meet guys"	"https://www.appannie.com/apps/ios/app/grindr-xtra-gay-same-sex-bi-social-network-to-chat-and-meet-guys/"	"2015-04-01 12:38:43.193276"	"2015-04-01 12:38:58.676783"
273	"grossing"	91	"Slots - Pharaoh's Way"	"https://www.appannie.com/apps/ios/app/slots-pharaohs-way/"	"2015-04-01 12:38:43.205486"	"2015-04-01 12:38:58.685326"
274	"free"	92	"Sniper 3D Assassin: Shoot to Kill - by Fun Games For Free"	"https://www.appannie.com/apps/ios/app/930574573/"	"2015-04-01 12:38:43.215956"	"2015-04-01 12:38:58.693723"
